2016-05-30,科陆电子：关于收到《公司2016年非公开发行公司债券符合深交所转让条件的无异议函》的公告,http://file.finance.sina.com.cn/211.154.219.97:9494/MRGG/CNSESZ_STOCK/2016/2016-5/2016-05-30/2501733.PDF,其他
2016-05-26,科陆电子：关于拟与株式会社LG化学合资设立公司的公告,http://file.finance.sina.com.cn/211.154.219.97:9494/MRGG/CNSESZ_STOCK/2016/2016-5/2016-05-26/2496123.PDF,其他
2016-05-25,科陆电子：第六届董事会第八次（临时）会议决议的公告,http://file.finance.sina.com.cn/211.154.219.97:9494/MRGG/CNSESZ_STOCK/2016/2016-5/2016-05-25/2494108.PDF,董事会
2016-05-25,科陆电子：前次募集资金使用情况专项报告,http://file.finance.sina.com.cn/211.154.219.97:9494/MRGG/CNSESZ_STOCK/2016/2016-5/2016-05-25/2494107.PDF,其他
2016-05-25,科陆电子：前次募集资金使用情况鉴证报告,http://file.finance.sina.com.cn/211.154.219.97:9494/MRGG/CNSESZ_STOCK/2016/2016-5/2016-05-25/2494106.PDF,其他
2016-05-25,科陆电子：关于调整公司2015年度非公开发行股票方案的公告,http://file.finance.sina.com.cn/211.154.219.97:9494/MRGG/CNSESZ_STOCK/2016/2016-5/2016-05-25/2494105.PDF,其他
2016-05-25,科陆电子：第六届监事会第五次（临时）会议决议的公告,http://file.finance.sina.com.cn/211.154.219.97:9494/MRGG/CNSESZ_STOCK/2016/2016-5/2016-05-25/2494104.PDF,监事会
2016-05-25,科陆电子：2015年度非公开发行股票预案（三次修订稿）,http://file.finance.sina.com.cn/211.154.219.97:9494/MRGG/CNSESZ_STOCK/2016/2016-5/2016-05-25/2494103.PDF,其他
2016-05-25,科陆电子：独立董事对第六届董事会第八次（临时）会议相关事项的事前认可意见,http://file.finance.sina.com.cn/211.154.219.97:9494/MRGG/CNSESZ_STOCK/2016/2016-5/2016-05-25/2494102.PDF,董事会
2016-05-25,科陆电子：独立董事对第六届董事会第八次（临时）会议相关事项的独立意见,http://file.finance.sina.com.cn/211.154.219.97:9494/MRGG/CNSESZ_STOCK/2016/2016-5/2016-05-25/2494101.PDF,董事会
2016-05-24,科陆电子：关于部分限制性股票回购注销完成的公告,http://file.finance.sina.com.cn/211.154.219.97:9494/MRGG/CNSESZ_STOCK/2016/2016-5/2016-05-24/2490731.PDF,其他
2016-05-24,科陆电子：公司债券受托管理人报告（2015年度）,http://file.finance.sina.com.cn/211.154.219.97:9494/MRGG/CNSESZ_STOCK/2016/2016-5/2016-05-24/2490728.PDF,其他
2016-05-19,科陆电子：关于部分股票期权注销完成的公告,http://file.finance.sina.com.cn/211.154.219.97:9494/MRGG/CNSESZ_STOCK/2016/2016-5/2016-05-19/2481860.PDF,其他
